"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1989-02","0","0","0","1,0","11",",0","4",",0","0",",0","0",",0","0",",0","4",",0","0","1,0","0","1,0","0","1,0","28",",0,05,","0",",,0,28,+","0.0",",,0,28,+","0.48",",,0,08,","65","1,0,22,",,,"510","1,0","1.31",",,,0","0.0",",,,0","46.1","1,0","54.2","1,,,0","38.0",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1989-03","0","0","0",",0","25",",0","12",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","35",",0,03,+","0",",,0,31,+","0.0",",,0,31,+","1.38",",,0,01,","65",",0,20,",,,"398",",0","7.96",",,,0","0.0",",,,0","52.2",",0","58.5",",,,0","45.9",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1989-04","1","0","1","2,0","15",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","4","2,0","0","2,0","39",",0,26,","0",",,0,30,+","0.0",",,0,30,+","0.82",",,0,24,","82","2,0,08,",,,"280","2,0","1.83",",,,0","0.0",",,,0","55.1","2,0","63.3","2,,,0","47.0",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1989-05","1","0","0",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","40",",0,18,","0",",,0,31,+","0.0",",,0,31,+","0.16",",,0,22,","65",",0,24,+",,,"320",",0","0.32",",,,0","0.0",",,,0","54.7",",0","61.5",",,,0","47.8",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1989-06","1","0","0","1,0","5",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","6",",0","0",",0","43","1,0,19,+","0",",,0,30,+","0.0",",,0,30,+","0.04",",,0,29,","76",",0,22,+",,,"220",",0","0.10",",,,0","0.0",",,,0","57.4","1,0","65.2",",,,0","49.6","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1989-07","1","0","0","5,0","5","3,0","0","3,0","0",",0","0",",0","0","5,0","0","5,0","0","5,0","1","5,0","0","5,0","42","5,0,09,","0",",,0,31,+","0.0",",,0,31,+","0.03","3,,0,11,","72","5,0,07,","192","0","192","5,0","0.13",",a,,0","0.0",",,,0","57.6","5,0","64.9","5,,,0","50.4","5,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1989-08","1","0","0","2,0","6","2,0","1","2,0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","1","2,0","0","2,0","46","2,0,14,+","0",",,0,31,+","0.0",",,0,31,+","0.18","2,,0,22,","71","2,0,14,","368","0","176","2,0","0.28",",a,,0","0.0",",,,0","58.9","2,0","65.6","2,,,0","52.3","2,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1989-09","1","0","0","2,0","6","2,0","1","2,0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","3","2,0","0","2,0","49","2,0,25,+","0",",,0,30,+","0.0",",,0,30,+","0.36","2,,0,17,","77","2,0,24,","538","0","171","2,0","0.95",",a,,0","0.0",",,,0","58.9","2,0","65.7","2,,,0","52.1","2,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1989-10",,,,,"10",",0","4",",0","0",",0","0",",0","0","4,0","0","4,0","0","5,0","5","5,0","0","5,0","37","4,0,25,","0",",,0,31,+","0.0",",,0,31,+","0.95",",,0,22,","75","5,0,08,",,,,,"2.05",",,,0","0.0",",,,0","57.0","6,0","65.5","5,,,0","48.4","4,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1989-11",,,"4","1,0","5",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","12","1,0","0","1,0","41","1,0,21,+","0",",,0,30,+","0.0",",,0,30,+","1.85",",,0,25,","77","1,0,05,+",,,"215","1,0","1.95",",,,0","0.0",",,,0","57.7","1,0","66.9","1,,,0","48.6","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1989-12",,,"0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","34",",0,28,","0",",,0,31,+","0.0",",,0,31,+","0.02",",,0,31,","68",",0,02,",,,"349",",0","0.03",",,,0","0.0",",,,0","53.7",",0","61.9",",,,0","45.6",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1990-01","0","0","0","2,0","14","3,0","9","3,0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","0","2,0","0","2,0","35","2,0,02,","0",",,0,31,+","0.0",",,0,31,+","1.58","3,,0,12,","66","2,0,25,+",,,"390","2,0","4.29","1,a,,0","0.0",",,,0","51.5","2,0","59.4","2,,,0","43.6","2,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1990-02","0","0","0","3,0","8","2,0","3","2,0","0",",0","0",",0","0","2,0","2","2,0","0","2,0","1","2,0","0","2,0","29","2,0,14,+","0",",,0,28,+","0.0",",,0,28,+","1.01","2,,0,16,","72","2,0,24,",,,"417","2,0","2.52",",a,,0","0.0",",,,0","48.5","3,0","57.2","2,,,0","39.8","2,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1990-03","0","0","0",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","34",",0,08,","0",",,0,31,+","0.0",",,0,31,+","0.40",",,0,02,","65",",0,24,+",,,"426",",0","1.34",",,,0","0.0",",,,0","51.3",",0","58.0",",,,0","44.6",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1990-04","0","0","0",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","39",",0,29,","0",",,0,30,+","0.0",",,0,30,+","0.09",",,0,22,","77",",0,30,",,,"322",",0","0.30",",,,0","0.0",",,,0","54.2",",0","62.1",",,,0","46.4",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1990-05","0","0","0",",0","13",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","40",",0,07,","0",",,0,31,+","0.0",",,0,31,+","1.28",",,0,27,","79",",0,01,",,,"336",",0","2.83",",,,0","0.0",",,,0","54.2",",0","60.1",",,,0","48.2",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1990-06",,,,,"14","1,0","0","1,0","0",",0","0",",0","0","3,0","0","3,0",,,,,,,"39","3,0,05,","0",",,0,30,+","0.0",",,0,30,+","0.09","1,,0,06,",,,,,,,"0.48","1,,,0","0.0",",,,0",,,,,"48.8","3,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1990-07",,,"0","2,0","11",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","5","1,0","0","1,0","43","2,0,02,","0",",,0,31,+","0.0",",,0,31,+","0.04",",,0,20,","72","1,0,14,","180","0","180","1,0","0.25",",,,0","0.0",",,,0","58.9","2,0","65.4","1,,,0","52.5","2,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1990-08",,,"0","3,0","6",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","5","1,0","0","1,0","52","2,0,06,+","0",",,0,31,+","0.0",",,0,31,+","0.06",",,0,29,","73","1,0,02,","296","0","116","1,0","0.15",",,,0","0.0",",,,0","61.0","3,0","67.0","1,,,0","55.0","2,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1990-09",,,"0","1,0","10",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","6",",0","0",",0","47","1,0,11,","0",",,0,30,+","0.0",",,0,30,+","0.15",",,0,22,","72",",0,22,","444","0","148",",0","0.33",",,,0","0.0",",,,0","59.9","1,0","66.7",",,,0","53.1","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1990-10",,,"0","1,0","12",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","5",",0","0",",0","39","1,0,31,","0",",,0,31,+","0.0",",,0,31,+","0.37",",,0,30,","83",",0,08,","752","0","308",",0","0.56",",,,0","0.0",",,,0","54.8","1,0","64.2",",,,0","45.5","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1990-11",,,"0",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","34",",0,26,","0",",,0,30,+","0.0",",,0,30,+","0.45",",,0,25,","76",",0,12,","1140","0","388",",0","0.74",",,,0","0.0",",,,0","52.1",",0","62.5",",,,0","41.6",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1990-12",,,"0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","19",",0,23,","0",",,0,31,+","0.0",",,0,31,+","0.85",",,0,15,","67",",0,07,","1744","0","603",",0","2.58",",,,0","0.0",",,,0","45.5",",0","55.5",",,,0","35.6",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1991-01","0","0","0",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","33",",0,06,","0",",,0,31,+","0.0",",,0,31,+","0.39",",,0,08,","71",",0,17,","2264","0","520",",0","0.56",",,,0","0.0",",,,0","48.2",",0","58.1",",,,0","38.3",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1991-02","0","0","0",",0","15",",0","4",",0","0",",0","0",",0","0",",0","1",",0","0",",0","3",",0","0",",0","32",",0,17,","0",",,0,28,+","0.0",",,0,28,+","1.78",",,0,04,","72",",0,20,+","2672","0","408",",0","4.20",",,,0","0.0",",,,0","50.4",",0","59.4",",,,0","41.5",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1991-03","0","0","0",",0","22",",0","14",",0","0",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","30",",0,16,","0",",,0,31,+","0.0",",,0,31,+","1.34",",,0,02,","64",",0,08,","3209","0","537",",0","8.80",",,,0","0.0",",,,0","47.7",",0","55.9",",,,0","39.4",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1991-04","0","0","0","2,0","6",",0","4",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","2","1,0","0","1,0","35","1,0,13,+","0",",,0,30,+","0.0",",,0,30,+","0.30",",,0,20,","80","1,0,07,","3640","0","431","1,0","0.90",",,,0","0.0",",,,0","49.7","2,0","59.2","1,,,0","40.2","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1991-05","0","0","0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","35",",0,18,+","0",",,0,31,+","0.0",",,0,31,+","0.40",",,0,29,","61",",0,03,","4115","0","475",",0","0.67",",,,0","0.0",",,,0","49.7",",0","56.9",",,,0","42.5",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1991-06","0","0","0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","37",",0,01,","0",",,0,30,+","0.0",",,0,30,+","0.16",",,0,27,","68",",0,16,","4487","0","372",",0","0.32",",,,0","0.0",",,,0","52.6",",0","59.9",",,,0","45.2",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1991-07","0","0","0","1,0","14",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","0",",0","0",",0","41","1,0,07,","0",",,0,31,+","0.0",",,0,31,+","0.06",",,0,15,","67",",0,16,","262","0","262",",0","0.28",",,,0","0.0",",,,0","56.3","1,0","62.3",",,,0","50.3","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1991-08","0","0","0","1,0","15",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","44",",0,16,","0",",,0,31,+","0.0",",,0,31,+","0.22",",,0,12,","68","1,0,27,","443","0","182","1,0","0.93",",,,0","0.0",",,,0","59.0","1,0","64.1","1,,,0","53.9",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1991-09","0","0","0",",0","13",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","48",",0,23,+","0",",,0,30,+","0.0",",,0,30,+","0.05",",,0,25,","75",",0,25,","657","0","214",",0","0.26",",,,0","0.0",",,,0","57.9",",0","63.6",",,,0","52.1",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1991-10","11","0","11","1,0","16","2,0","3","2,0","0",",0","0",",0","0","1,0","0","1,0","0",",0","3",",0","1",",0","40","1,0,30,+","0",",,0,31,+","0.0",",,0,31,+","1.89","2,,0,25,","91",",0,20,","924","0","266",",0","2.64","2,,,0","0.0",",,,0","56.5","1,0","64.8",",,,0","48.3","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1991-11","12","0","1",",0",,,,,"0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","37",",0,15,","0",",,0,30,+","0.0",",,0,30,+",,,"78",",0,07,","1269","0","346",",0",,,"0.0",",,,0","53.5",",0","62.1",",,,0","44.9",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1991-12","12","0","0","4,0","7","2,0","5","2,0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","0","3,0","0","3,0","34","3,0,14,","0",",,0,31,+","0.0",",,0,31,+","1.91","2,,0,28,","66","3,0,09,","1638","0","368","3,0","3.60","2,,,0","0.0",",,,0","51.4","4,0","60.6","3,,,0","42.2","3,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1992-01","0","0","0","1,0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","1","1,0","0","1,0","35",",0,23,+","0",",,0,31,+","0.0",",,0,31,+","1.58",",,0,04,","75","1,0,19,","2042","0","405","1,0","3.87",",,,0","0.0",",,,0","51.4","1,0","60.5","1,,,0","42.3",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1992-02","0","0","0",",0",,,,,"0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","39",",0,01,","0",",,0,29,+","0.0",",,0,29,+",,,"74",",0,29,+","2320","0","278",",0",,,"0.0",",,,0","55.4",",0","63.3",",,,0","47.5",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1992-03","0","0","0","1,0",,,,,"0",",0","0",",0","0","1,0","0","1,0","0",",0","0",",0","0",",0","42","1,0,11,","0",",,0,31,+","0.0",",,0,31,+",,,"68",",0,20,","2596","0","276",",0",,,"0.0",",,,0","55.7","1,0","62.8",",,,0","48.7","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1992-04","0","0","0","1,0",,,,,"0",",0","0",",0","0",",0","0",",0","0","1,0","6","1,0","0","1,0","40",",0,22,+","0",",,0,30,+","0.0",",,0,30,+",,,"80","1,0,19,+","2840","0","244","1,0",,,"0.0",",,,0","56.8","1,0","65.9","1,,,0","47.6",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1992-05","4","0","4",",0",,,,,"0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","42",",0,15,","0",",,0,31,+","0.0",",,0,31,+",,,"78",",0,24,+","3063","0","222",",0",,,"0.0",",,,0","57.9",",0","65.7",",,,0","50.1",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1992-06","5","0","1",",0",,,,,"0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","42",",0,10,","0",",,0,30,+","0.0",",,0,30,+",,,"74",",0,28,+","3243","0","180",",0",,,"0.0",",,,0","59.1",",0","65.4",",,,0","52.7",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1992-07","5","0","0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","51",",0,28,","0",",,0,31,+","0.0",",,0,31,+","0.01",",,0,08,+","72",",0,10,","112","0","112",",0","0.02",",,,0","0.0",",,,0","61.4",",0","67.5",",,,0","55.3",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1992-08","5","0","0","1,0","11",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","1","1,0","0","1,0","43","1,0,28,","0",",,0,31,+","0.0",",,0,31,+","0.04",",,0,06,","72","1,0,09,","336","0","224","1,0","0.19",",,,0","0.0",",,,0","57.5","1,0","64.6","1,,,0","50.4","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1992-09","5","0","0","2,0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","4","2,0","0","2,0","43",",0,14,","0",",,0,30,+","0.0",",,0,30,+","0.04",",,0,30,","85","2,0,26,","516","0","180","2,0","0.13",",,,0","0.0",",,,0","58.5","2,0","66.7","2,,,0","50.3",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1992-10","13","0","8",",0",,,,,"0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","46",",0,27,+","0",",,0,31,+","0.0",",,0,31,+",,,"89",",0,07,","702","0","185",",0",,,"0.0",",,,0","59.3",",0","67.1",",,,0","51.5",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1992-11","13","0","0","2,0",,,,,"0",",0","0",",0","0","2,0","0","2,0","0","2,0","1","2,0","0","2,0","38","2,0,10,","0",",,0,30,+","0.0",",,0,30,+",,,"71","2,0,13,","1004","0","302","2,0",,,"0.0",",,,0","54.2","2,0","63.6","2,,,0","44.8","2,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1992-12","13","0","0","3,0","17",",0","13",",0","0",",0","0",",0","0","3,0","0","3,0","0",",0","0",",0","0",",0","33","3,0,18,+","0",",,0,31,+","0.0",",,0,31,+","1.36",",,0,06,","66",",0,01,","1423","0","419",",0","8.10",",,,0","0.0",",,,0","49.9","3,0","57.9",",,,0","42.0","3,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1993-01","0","0","0","2,0",,,,,"0",",0","0",",0","0","2,0","0","2,0","0",",0","0",",0","0",",0","33","2,0,03,","0",",,0,31,+","0.0",",,0,31,+",,,"68",",0,29,+","1880","0","456",",0",,,"0.0",",,,0","49.6","2,0","57.8",",,,0","41.3","2,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1993-02","0","0","0","1,0",,,,,"0",",0","0",",0","0","1,0","0","1,0","0",",0","1",",0","0",",0","37","1,0,24,","0",",,0,28,+","0.0",",,0,28,+",,,"72",",0,04,","2240","0","360",",0",,,"0.0",",,,0","51.7","1,0","59.1",",,,0","44.1","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1993-03","0","0","0",",0",,,,,"0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","42",",0,26,+","0",",,0,31,+","0.0",",,0,31,+",,,"71",",0,05,","2574","0","334",",0",,,"0.0",",,,0","54.2",",0","60.5",",,,0","47.9",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1993-04","0","0","0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","36",",0,16,+","0",",,0,30,+","0.0",",,0,30,+","0.47",",,0,17,","65",",0,12,","2991","0","416",",0","1.67",",,,0","0.0",",,,0","51.1",",0","60.4",",,,0","41.8",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1993-05","0","0","0","1,0","9",",0","4",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","2",",0","0",",0","39","1,0,22,+","0",",,0,31,+","0.0",",,0,31,+","0.41",",,0,24,","76",",0,09,","3294","0","303",",0","1.38",",,,0","0.0",",,,0","55.1","1,0","64.4",",,,0","45.7","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1993-06","0","0","0","4,0","0","5,0","0","5,0","0",",0","0",",0","0","4,0","0","4,0","0","3,0","3","3,0","0","3,0","42","4,0,30,","0",",,0,30,+","0.0",",,0,30,+","0.00","5,,0,30,+","76","3,0,24,","3545","0","252","3,0","0.48",",a,,0","0.0",",,,0","55.4","4,0","64.5","3,,,0","46.3","4,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1993-07",,,,,"4",",0","0",",0","0",",0","0",",0",,,,,"0","2,0","1","2,0","0","2,0",,,"0",",,0,31,+","0.0",",,0,31,+","0.02",",,0,27,+","70","2,0,04,",,,,,"0.06",",,,0","0.0",",,,0",,,"63.9","2,,,0",,
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1993-08",,,,,,,,,"0",",0","0",",0",,,,,"0","4,0","4","4,0","0","4,0",,,"0",",,0,31,+","0.0",",,0,31,+",,,"82","4,0,01,",,,,,"0.18",",a,,0","0.0",",,,0",,,"67.3","4,,,0",,
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1993-09",,,"0","4,0","4","5,0","1","5,0","0",",0","0",",0","0","4,0","0","4,0","0","3,0","0","3,0","0","3,0","41","4,0,30,+","0",",,0,30,+","0.0",",,0,30,+","0.13","5,,0,17,","68","3,0,16,+",,,"283","3,0","0.22",",a,,0","0.0",",,,0","54.1","4,0","63.7","3,,,0","44.4","4,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1993-10",,,"13","5,0","9","4,0","3","4,0","0",",0","0",",0","0","4,0","0","4,0","0","3,0","8","3,0","0","3,0","37","4,0,16,","0",",,0,31,+","0.0",",,0,31,+","0.16","4,,0,16,+","89","3,0,26,",,,"203","3,0","0.63",",a,,0","0.0",",,,0","57.8","5,0","68.4","3,,,0","47.2","4,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1993-11",,,,,,,,,"0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+",,,,,,,,,"1.55",",a,,0","0.0",",,,0",,,,,,
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1993-12",,,,,,,,,"0",",0","0",",0",,,,,"0","5,0","0","5,0","0","5,0",,,"0",",,0,31,+","0.0",",,0,31,+",,,"69","5,0,03,",,,,,,,"0.0",",,,0",,,"59.2","5,,,0",,
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1994-01",,,,,,,,,"0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+",,,,,,,,,,,"0.0",",,,0",,,,,,
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1994-02",,,,,"10","2,0","8","2,0","0",",0","0",",0",,,,,"0","4,0","0","4,0","0","4,0",,,"0",",,0,28,+","0.0",",,0,28,+","0.94","2,,0,19,","61","4,0,16,+",,,,,"5.61",",a,,0","0.0",",,,0",,,"58.7","4,,,0",,
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1994-03",,,,,,,,,"0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+",,,,,,,,,,,"0.0",",,,0",,,,,,
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1994-04",,,,,,,,,,,"0","1,0",,,,,,,,,,,,,,,"0.0","1,,0,30,+",,,,,,,,,"1.85","1,a,,0","0.0","1,,,0",,,,,,
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1994-05",,,,,,,,,"0",",0","0",",0",,,,,"0","5,0","0","5,0","0","5,0",,,"0",",,0,31,+","0.0",",,0,31,+",,,"63","5,0,31,+",,,,,"1.64",",a,,0","0.0",",,,0",,,"59.8","5,,,0",,
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1994-06",,,"0","2,0","1",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","0","1,0","0","1,0","43","2,0,20,","0",",,0,30,+","0.0",",,0,30,+","0.11",",,0,06,","68","1,0,11,+",,,"270","1,0","0.11",",,,0","0.0",",,,0","55.4","2,0","61.7","1,,,0","49.1","2,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1994-07",,,"0","1,0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","47",",0,06,","0",",,0,31,+","0.0",",,0,31,+","0.04",",,0,02,","68","1,0,24,+","234","0","234","1,0","0.14",",,,0","0.0",",,,0","57.2","1,0","62.2","1,,,0","52.1",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1994-08",,,"0","1,0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","45",",0,05,","0",",,0,31,+","0.0",",,0,31,+","0.04",",,0,18,+","68","1,0,23,","433","0","199","1,0","0.17",",,,0","0.0",",,,0","58.4","1,0","64.5","1,,,0","52.3",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1994-09",,,"5","5,0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","5,0","2","5,0","0","5,0","45",",0,15,","0",",,0,30,+","0.0",",,0,30,+","0.04",",,0,23,","83","5,0,23,","561","0","128","5,0","0.09",",,,0","0.0",",,,0","60.1","5,0","66.1","5,,,0","54.0",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1994-10",,,"6","2,0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","3","2,0","1","2,0","40",",0,31,+","0",",,0,31,+","0.0",",,0,31,+","0.03",",,0,05,+","90","2,0,08,","809","0","248","2,0","0.09",",,,0","0.0",",,,0","56.8","2,0","65.2","2,,,0","48.3",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1994-11",,,"0","2,0","11","1,0","5","1,0","0",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","33",",0,18,","0",",,0,30,+","0.0",",,0,30,+","2.00","1,,0,07,","65","2,0,30,","1232","0","423","2,0","5.34","1,,,0","0.0",",,,0","49.8","2,0","57.7","2,,,0","41.9",",,,0"
