LocationID,Watershed,EventGUID,ParkCode,ProjectCode,Date,BTime,TTime,Obsv1,Obsv2,Obsv3,USGS_ID,Survey_MONTH,SEASON,BRDYEAR,Weather,Wind,AirTemp,WaterTemp,WaterVis,SvyLength,SvyWidth,AvgD,MaxD,HabType,PercentSubVeg,PercentEmergVeg,PercentOpenWater,DominantSub,DominantEmerg,OtherVeg,tblEvents_Comments,GageHeight,DateEntered,Validation,EventID,SurveyMethodID,WaterSalinity,SalinityMethodID,WaterFlowID,EggCountGUID,SpeciesID,MassID,WaterDepth,EggDepth,Distance,Stranded,AttachType,EggMassStageID,UTMNY_EggObs,UTMEX_EggObs,HorizontalError_m,Lat_EggObs,Long_EggObs,AS_UTMSOURCE,AS_UTMZONE,GPS_ID,tblEggCount_CRLF_Comments,OldMass,NumberofEggMasses
RC20,Redwood Creek,{D648B944-AF89-4DB6-A635-77BB55865F2B},GOGA,CRLF,2/25/2020,15:06,18,GDU,EAM,,,,,2020,Clear,1,18,14.7,0.4,,,0.35,0.6,Lagoon,0,50,50,,"Juncus,Cyperaceae",,,,,TRUE,,2,,,,{BBAD2229-BFED-4B9B-95E6-858BCF75BA3C},RADR,,,,,FALSE,,,,,5,,,,,0,,FALSE,0
RC20,Redwood Creek,{D648B944-AF89-4DB6-A635-77BB55865F2B},GOGA,CRLF,2/25/2020,15:06,18,GDU,EAM,,,,,2020,Clear,1,18,14.7,0.4,,,0.35,0.6,Lagoon,0,50,50,,"Juncus,Cyperaceae",,,,,TRUE,,2,,,,{CB1E8B04-FCC5-4D82-A8F9-D9831D624B80},RADR,,,,,FALSE,,,,,5,,,,,0,,FALSE,0
RC20,Redwood Creek,{D648B944-AF89-4DB6-A635-77BB55865F2B},GOGA,CRLF,2/25/2020,15:06,18,GDU,EAM,,,,,2020,Clear,1,18,14.7,0.4,,,0.35,0.6,Lagoon,0,50,50,,"Juncus,Cyperaceae",,,,,TRUE,,2,,,,{DC16014D-21DE-4B5A-B9B3-7D6A08B89D74},RADR,,,,,FALSE,,,,,5,,,,,0,,FALSE,0
RC20,Redwood Creek,{D648B944-AF89-4DB6-A635-77BB55865F2B},GOGA,CRLF,2/25/2020,15:06,18,GDU,EAM,,,,,2020,Clear,1,18,14.7,0.4,,,0.35,0.6,Lagoon,0,50,50,,"Juncus,Cyperaceae",,,,,TRUE,,2,,,,{DC61E957-6700-46D0-A0E0-BB59058E4771},RADR,,,,,TRUE,,,,,5,,,,,0,,FALSE,0
RC20,Redwood Creek,{D6836223-6B84-4207-BCFF-C07E693F63ED},GOGA,CRLF,4/12/2023,14:43,11,AGO,,,,,,2023,Clear,1,16.5,19.5,0.1,15,5,0.05,0.1,Lagoon,15,75,10,15,Typha,,,,,TRUE,,2,0,1,1,{8E553B5A-0614-414C-BD20-DF8679A490AD},RADR,24,,,,FALSE,,1,,,,,,,,0,21-24,TRUE,0
RC20,Redwood Creek,{D8CE71FC-79F9-4CEA-BE83-A2056A988712},GOGA,CRLF,12/19/2018,12:54,10,TE,RT,,,,,2019,Partial Cloud,1,,,,,,,,Lagoon,,,,,,,0 eggs,,,TRUE,,2,,,1,{ADF9E1C3-BABD-4FFC-AE08-D57438F846DC},RADR,,,,,FALSE,,,,,,,,,,,,FALSE,0
RC20,Redwood Creek,{DA64D030-CED8-4FD7-9150-22CAEEE9F1C6},GOGA,CRLF,3/16/2017,11:06,13,AR,AE,NEL,,3,Spring,2017,Overcast,1,15.1,16,0.38,,,0.26,0.38,Lagoon,0,35,65,,sedge,,More  than 100 fish seen (species not specified).,,,TRUE,,2,,,2,{096EA5DF-DBB0-4348-A987-25192B5D6003},RADR,1,,,,FALSE,,,,,,,,,,,Gone/not visibile. Flagged on 2/15/2017.,TRUE,0
RC20,Redwood Creek,{DA64D030-CED8-4FD7-9150-22CAEEE9F1C6},GOGA,CRLF,3/16/2017,11:06,13,AR,AE,NEL,,3,Spring,2017,Overcast,1,15.1,16,0.38,,,0.26,0.38,Lagoon,0,35,65,,sedge,,More  than 100 fish seen (species not specified).,,,TRUE,,2,,,2,{7C068655-67A5-4C95-BB9C-719C5B12BACC},RADR,8,,,,FALSE,,,,,,,,,,,Gone/not visibile. Flagged on 2/15/2017.,TRUE,0
RC20,Redwood Creek,{DA64D030-CED8-4FD7-9150-22CAEEE9F1C6},GOGA,CRLF,3/16/2017,11:06,13,AR,AE,NEL,,3,Spring,2017,Overcast,1,15.1,16,0.38,,,0.26,0.38,Lagoon,0,35,65,,sedge,,More  than 100 fish seen (species not specified).,,,TRUE,,2,,,2,{A66FD557-6294-4DA3-8D79-B4B2E53D0CA1},RADR,2,,,,FALSE,,,,,,,,,,,Gone/not visibile. Flagged on 2/15/2017.,TRUE,0
RC20,Redwood Creek,{DA64D030-CED8-4FD7-9150-22CAEEE9F1C6},GOGA,CRLF,3/16/2017,11:06,13,AR,AE,NEL,,3,Spring,2017,Overcast,1,15.1,16,0.38,,,0.26,0.38,Lagoon,0,35,65,,sedge,,More  than 100 fish seen (species not specified).,,,TRUE,,2,,,2,{C5B9B23B-AF9F-4010-8CFD-C38501DD80C0},RADR,4,,,,FALSE,,,,,,,,,,,Gone/not visibile. Flagged on 2/15/2017.,TRUE,0
RC20,Redwood Creek,{DA64D030-CED8-4FD7-9150-22CAEEE9F1C6},GOGA,CRLF,3/16/2017,11:06,13,AR,AE,NEL,,3,Spring,2017,Overcast,1,15.1,16,0.38,,,0.26,0.38,Lagoon,0,35,65,,sedge,,More  than 100 fish seen (species not specified).,,,TRUE,,2,,,2,{D920197B-1960-4C59-942C-3C021A33C146},RADR,3,,,,FALSE,,,,,,,,,,,Gone/not visibile. Flagged on 2/15/2017.,TRUE,0
RC20,Redwood Creek,{DA64D030-CED8-4FD7-9150-22CAEEE9F1C6},GOGA,CRLF,3/16/2017,11:06,13,AR,AE,NEL,,3,Spring,2017,Overcast,1,15.1,16,0.38,,,0.26,0.38,Lagoon,0,35,65,,sedge,,More  than 100 fish seen (species not specified).,,,TRUE,,2,,,2,{E5FE31B1-CF99-42A0-A50F-13BEBF252003},RADR,7,,,,FALSE,,,,,,,,,,,Gone/not visibile. Flagged on 2/15/2017.,TRUE,0
RC20,Redwood Creek,{DA64D030-CED8-4FD7-9150-22CAEEE9F1C6},GOGA,CRLF,3/16/2017,11:06,13,AR,AE,NEL,,3,Spring,2017,Overcast,1,15.1,16,0.38,,,0.26,0.38,Lagoon,0,35,65,,sedge,,More  than 100 fish seen (species not specified).,,,TRUE,,2,,,2,{E721BF9E-FF32-4B3B-B24D-60E3D380B309},RADR,5,,,,FALSE,,,,,,,,,,,Gone/not visibile. Flagged on 2/15/2017.,TRUE,0
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{068D6571-837C-499F-ABF1-FAA86C44A011},RADR,15,,,,FALSE,,7,,,,,,,,,,TRUE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{115F8239-7EEF-469A-B372-27CA6A1EEC69},RADR,24,,,,FALSE,,7,,,,,,,,,,TRUE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{16E0B65F-6BF4-4996-9A42-3B5366B685F6},RADR,17,,,,FALSE,,9,,,,,,,,,,TRUE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{2B6A35BD-36F8-4B29-B4A6-2CBAC5371969},RADR,16,,,,FALSE,,7,,,,,,,,,,TRUE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{2B85A743-36B3-4E33-9EFA-802C634AAEFC},RADR,27,,,,FALSE,,4,,,,,,,,,,FALSE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{31DBAA25-86B7-402E-BAF1-ECEBEC085260},RADR,13,,,,FALSE,,7,,,,,,,,,,TRUE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{3B130CB5-3C08-4A9D-A897-0DD423159292},RADR,20,,,,FALSE,,8,,,,,,,,,,TRUE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{40789DD7-40AE-4881-B7EB-997A9B9EC828},RADR,7,,,,FALSE,,9,,,,,,,,,,TRUE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{4C76E5F4-7FE1-465A-A864-E56E847148BD},RADR,18,,,,FALSE,,9,,,,,,,,,,TRUE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{561DD8F7-46CF-4403-91FB-F5CBBA521987},RADR,5,,,,FALSE,,7,,,,,,,,,,TRUE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{56CD3FF0-CF45-4506-AF10-FB4CC10D9375},RADR,19,,,,FALSE,,8,,,,,,,,,,TRUE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{6D909457-DBF7-4E15-9D69-00B3221B3811},RADR,31,,,,FALSE,,3,4190434,537290,,37.86060777,-122.5760739,,,,,FALSE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{8B26D724-6FDE-4B27-88C5-C7028082A055},RADR,12,,,,FALSE,,7,,,,,,,,,,TRUE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{8E07C020-B19D-4705-AC5D-54E44A4058A5},RADR,22,,,,FALSE,,7,,,,,,,,,,TRUE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{A261B0CB-C6CC-46BD-8A88-E9E6BFBBD819},RADR,25,,,,FALSE,,8,,,,,,,,,,TRUE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{ACFBF0C3-0173-4B44-9025-A6DBD59A9310},RADR,29,,,,FALSE,,3,4190442,537290,,37.86067987,-122.5760735,,,,,FALSE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{AD492B25-310E-44D1-9642-4D64FCEF96E6},RADR,10,,,,FALSE,,7,,,,,,,,,,TRUE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{B3DF106B-16A4-4594-BE73-589E4F93E636},RADR,30,,,,FALSE,,3,,,,,,,,,,FALSE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{BAE41C1C-ECBA-43B2-A121-9EE196362709},RADR,26,,,,FALSE,,9,,,,,,,,,,FALSE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{BBA37206-84EC-4016-B5C4-B9169F32897B},RADR,3,,,,FALSE,,1,,,,,,,,,gone,TRUE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{BBF2CC40-D64B-4EFA-AEFF-A20E0263A56B},RADR,32,,,,FALSE,,3,4190429,537330,,37.86056106,-122.5756195,,,,,FALSE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{BE13C282-939D-48E7-8DDF-2D77BE12D6B1},RADR,9,,,,FALSE,,7,,,,,,,,,,TRUE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{D704D54D-A683-4EDB-8F4A-B6E4B5FECC4B},RADR,23,,,,FALSE,,7,,,,,,,,,,TRUE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{EC1C89B3-3754-43A9-B101-C9A1E31057D9},RADR,28,,,,FALSE,,3,4190442,537290,,37.86067987,-122.5760735,,,,,FALSE,1
RC20,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},GOGA,CRLF,3/4/2019,10:51,45,TE,,,,,,2019,Overcast,1,,,,30,10,0.18,0.55,Lagoon,,,,,,,All egg masses except #32 were in the same area where a little side channel ran into the northwest side of the lagoon. #32 was up a separate channel leading towards the pedestrian bridge.,0.075,,TRUE,,2,0,1,3,{F0C81AFA-DBC1-4B66-B706-74524F6395B0},RADR,21,,,,FALSE,,8,,,,,,,,,,TRUE,1
RC20,Redwood Creek,{EFCFCFE0-5B3C-4292-AA9C-2EBDA8145462},GOGA,CRLF,12/10/2019,14:07,15,RH,LK,NL,,,,2020,Mostly Cloudy,3,13,12,0.55,,,0.5,1.22,Lagoon,1,24,75,Azolla,"Typha,Schoenoplectus",,,1.66,,TRUE,,2,,,,{BAA370E0-7FF9-4726-B3A4-B73525105017},RADR,,,,,FALSE,,,4190431.742,537333.4714,3,37.86058563,-122.5755799,,,0,,FALSE,0
RC20,Redwood Creek,{EFF3B667-AC5B-485B-9F61-ADDB6BFC8968},GOGA,CRLF,1/10/2022,14:18,14,KK,EF,,,,,2022,Clear,3,16.2,11.4,0.5,,,0.3,0.89,Lagoon,0,35,65,0,Juncus,,"No new egg masses, used ysi pro 2030 for salinity method, inlet open, water level very low, heard chorus frogs, SE section barely connected.",0.39,,TRUE,,2,0,,3,{7BC97175-EA17-4425-9CC3-97EAF8EA2EC4},RADR,,,,,FALSE,,,,,,,,,,0,,FALSE,0
RC20,Redwood Creek,{F1D6B5FD-82AF-43A2-A2C7-9F4EE666D283},GOGA,CRLF,4/16/2021,11:17,29,KK,,,,4,Spring,2021,Partial Cloud,3,17.6,13.2,1.3,,,0.6,1.5,Lagoon,10,55,35,Lemna/duckweed,Juncus/rush,,Used YSI Pro 2030 for temp and salinity. No new egg masses. Couldn't see any egg masses from last survey. Great visibility. Took photopoints. Pulled flags. Inlet open.,1.65,,FALSE,,2,0,2,2,{55AD44B2-F935-4875-AA78-078D8FAAC51C},RADR,59,,,,FALSE,,1,,,,,,,,0,,TRUE,0
RC20,Redwood Creek,{F1D6B5FD-82AF-43A2-A2C7-9F4EE666D283},GOGA,CRLF,4/16/2021,11:17,29,KK,,,,4,Spring,2021,Partial Cloud,3,17.6,13.2,1.3,,,0.6,1.5,Lagoon,10,55,35,Lemna/duckweed,Juncus/rush,,Used YSI Pro 2030 for temp and salinity. No new egg masses. Couldn't see any egg masses from last survey. Great visibility. Took photopoints. Pulled flags. Inlet open.,1.65,,FALSE,,2,0,2,2,{CEB71F2D-9FE4-4403-AC3C-EFCF9E41A40D},RADR,60,,,,FALSE,,1,,,,,,,,0,,TRUE,0
RC20,Redwood Creek,{F1D6B5FD-82AF-43A2-A2C7-9F4EE666D283},GOGA,CRLF,4/16/2021,11:17,29,KK,,,,4,Spring,2021,Partial Cloud,3,17.6,13.2,1.3,,,0.6,1.5,Lagoon,10,55,35,Lemna/duckweed,Juncus/rush,,Used YSI Pro 2030 for temp and salinity. No new egg masses. Couldn't see any egg masses from last survey. Great visibility. Took photopoints. Pulled flags. Inlet open.,1.65,,FALSE,,2,0,2,2,{ECF3F2BA-5CA1-479A-ABF7-8F327B553745},RADR,61,,,,FALSE,,1,,,,,,,,0,,TRUE,0
RC20,Redwood Creek,{F5FAFD5F-1245-4C0A-AE13-7AD0E22D2FF6},GOGA,CRLF,1/24/2023,13:53,12,RT,AGO,,,,,2023,Clear,2,18.5,9.8,0.45,10,2,0.2,0.45,MeadowWetland,10,10,80,10,"Typha,Juncus",Rush is submergent11,Mostly dry due to lagoon breached,,,TRUE,,2,2,1,2,{11216E92-F8E1-421C-8A5A-4258C986EB7F},RADR,,,,,FALSE,,,,,,,,,,0,,FALSE,0
RC20,Redwood Creek,{F6C03691-C13A-48C4-8286-79A03A164C88},GOGA,CRLF,3/9/2022,10:40,47,KK,EF,,,,,2022,Clear,3,15,12.4,0.5,,,,,Lagoon,0,5,95,0,Eleocharis,,"11 new eggmasses, high wind waves, lowered visibility, wind may be disconnecting eggs and pushing them south. Fresh green algea in middle of lagoon. Inlet open.",,,TRUE,,2,0,,2,{009CDE6B-5D67-42FE-A31D-17120F0B95B4},RADR,12,,,,FALSE,,7,,,,,,,,0,,TRUE,1
RC20,Redwood Creek,{F6C03691-C13A-48C4-8286-79A03A164C88},GOGA,CRLF,3/9/2022,10:40,47,KK,EF,,,,,2022,Clear,3,15,12.4,0.5,,,,,Lagoon,0,5,95,0,Eleocharis,,"11 new eggmasses, high wind waves, lowered visibility, wind may be disconnecting eggs and pushing them south. Fresh green algea in middle of lagoon. Inlet open.",,,TRUE,,2,0,,2,{03F2C712-281E-4292-9BFE-267505EF75AE},RADR,2,,,,FALSE,,9,,,,,,,,0,,TRUE,1
RC20,Redwood Creek,{F6C03691-C13A-48C4-8286-79A03A164C88},GOGA,CRLF,3/9/2022,10:40,47,KK,EF,,,,,2022,Clear,3,15,12.4,0.5,,,,,Lagoon,0,5,95,0,Eleocharis,,"11 new eggmasses, high wind waves, lowered visibility, wind may be disconnecting eggs and pushing them south. Fresh green algea in middle of lagoon. Inlet open.",,,TRUE,,2,0,,2,{06F50044-71B5-4833-9214-76DD050D794A},RADR,26,,,,FALSE,,7,,,,,,,,0,,TRUE,1
RC20,Redwood Creek,{F6C03691-C13A-48C4-8286-79A03A164C88},GOGA,CRLF,3/9/2022,10:40,47,KK,EF,,,,,2022,Clear,3,15,12.4,0.5,,,,,Lagoon,0,5,95,0,Eleocharis,,"11 new eggmasses, high wind waves, lowered visibility, wind may be disconnecting eggs and pushing them south. Fresh green algea in middle of lagoon. Inlet open.",,,TRUE,,2,0,,2,{0D2CDC83-F9EF-4DDA-851D-7EE988FB286B},RADR,30,,,,FALSE,,3,4190403.297,537278.6985,4,37.8603315,-122.576204,,,0,Almost stranded,FALSE,1
RC20,Redwood Creek,{F6C03691-C13A-48C4-8286-79A03A164C88},GOGA,CRLF,3/9/2022,10:40,47,KK,EF,,,,,2022,Clear,3,15,12.4,0.5,,,,,Lagoon,0,5,95,0,Eleocharis,,"11 new eggmasses, high wind waves, lowered visibility, wind may be disconnecting eggs and pushing them south. Fresh green algea in middle of lagoon. Inlet open.",,,TRUE,,2,0,,2,{1742A32C-624A-4FEC-89F2-8B7D11F3C328},RADR,13,,,,FALSE,,1,,,,,,,,0,,TRUE,0
RC20,Redwood Creek,{F6C03691-C13A-48C4-8286-79A03A164C88},GOGA,CRLF,3/9/2022,10:40,47,KK,EF,,,,,2022,Clear,3,15,12.4,0.5,,,,,Lagoon,0,5,95,0,Eleocharis,,"11 new eggmasses, high wind waves, lowered visibility, wind may be disconnecting eggs and pushing them south. Fresh green algea in middle of lagoon. Inlet open.",,,TRUE,,2,0,,2,{26636347-61B9-437D-B84A-F4D741F0F9DC},RADR,32,,,,FALSE,,3,4190404.843,537289.353,4,37.860345,-122.5760828,,,0,,FALSE,1
RC20,Redwood Creek,{F6C03691-C13A-48C4-8286-79A03A164C88},GOGA,CRLF,3/9/2022,10:40,47,KK,EF,,,,,2022,Clear,3,15,12.4,0.5,,,,,Lagoon,0,5,95,0,Eleocharis,,"11 new eggmasses, high wind waves, lowered visibility, wind may be disconnecting eggs and pushing them south. Fresh green algea in middle of lagoon. Inlet open.",,,TRUE,,2,0,,2,{2E13926E-7B79-49DD-B298-8717FC3692E1},RADR,23,,,,FALSE,,8,,,,,,,,0,,TRUE,3
RC20,Redwood Creek,{F6C03691-C13A-48C4-8286-79A03A164C88},GOGA,CRLF,3/9/2022,10:40,47,KK,EF,,,,,2022,Clear,3,15,12.4,0.5,,,,,Lagoon,0,5,95,0,Eleocharis,,"11 new eggmasses, high wind waves, lowered visibility, wind may be disconnecting eggs and pushing them south. Fresh green algea in middle of lagoon. Inlet open.",,,TRUE,,2,0,,2,{2FBCCBD2-C756-4B19-AC8A-1D4BEDE01C1F},RADR,20,,,,FALSE,,1,,,,,,,,0,"Bottoms of egg masses intact, other parts missing or blown away",TRUE,2
RC20,Redwood Creek,{F6C03691-C13A-48C4-8286-79A03A164C88},GOGA,CRLF,3/9/2022,10:40,47,KK,EF,,,,,2022,Clear,3,15,12.4,0.5,,,,,Lagoon,0,5,95,0,Eleocharis,,"11 new eggmasses, high wind waves, lowered visibility, wind may be disconnecting eggs and pushing them south. Fresh green algea in middle of lagoon. Inlet open.",,,TRUE,,2,0,,2,{34E0F2B9-88AC-4F3B-8DA6-0CC17FED6245},RADR,6,,,,FALSE,,9,,,,,,,,0,,TRUE,2
RC20,Redwood Creek,{F6C03691-C13A-48C4-8286-79A03A164C88},GOGA,CRLF,3/9/2022,10:40,47,KK,EF,,,,,2022,Clear,3,15,12.4,0.5,,,,,Lagoon,0,5,95,0,Eleocharis,,"11 new eggmasses, high wind waves, lowered visibility, wind may be disconnecting eggs and pushing them south. Fresh green algea in middle of lagoon. Inlet open.",,,TRUE,,2,0,,2,{358A16CE-4AFD-4DA5-9640-86A0F61B140B},RADR,11,,,,FALSE,,1,,,,,,,,0,,TRUE,0
